label,dim1,dim2
wc1,1.512775,18.253866
wc1,1.286342,22.604362
wc1,16.622019,-8.109519
wc1,-5.3063397,-4.875771
wc1,-3.9878645,-12.76005
wc1,0.79260504,2.2716808
wc1,-1.7183391,1.6025237
wc1,15.193281,12.745136
wc1,3.724079,19.577847
wc1,20.609192,1.0210229
wc1,-5.1022673,4.977074
wc1,2.6299307,-16.404165
wc1,16.566338,18.990637
wc1,7.209958,-7.026719
wc1,24.773462,10.328186
wc1,-7.686542,16.197767
wc1,15.442327,23.176619
wc1,19.772764,16.293058
wc1,-7.2892513,8.746912
wc1,1.1386224,5.358012
wc1,-0.59831464,27.960043
wc1,-3.4525456,-18.51939
wc1,5.070474,-2.3975337
wc1,8.145252,17.229368
wc1,26.748545,3.989183
wc1,-7.9574227,9.612905
wc1,-14.041889,-18.434309
wc1,-22.308247,7.192859
wc1,3.7683089,-14.618245
wc1,-7.5551147,6.161732
wc1,-5.629934,19.83689
wc1,14.252722,-19.98044
wc1,25.428614,-11.686637
wc1,-7.288864,11.640002
wc1,-5.5064726,7.1906357
wc1,-23.17399,5.415008
wc1,-4.8029356,-15.80254
wc1,10.719168,-14.625449
wc1,-18.1855,12.717143
wc1,12.993283,23.29916
wc1,-21.021173,13.573693
wc1,4.4231443,8.53766
wc1,9.012311,21.223526
wc1,14.870839,3.1684737
wc1,13.927842,21.841515
wc1,19.530422,2.8661823
wc1,-13.431947,21.979092
wc1,6.3517685,-10.114589
wc1,1.1688005,-0.27633932
wc1,-23.199242,14.31342
wc1,15.933574,-19.016417
wc1,-1.733698,-23.239195
wc1,3.6679835,20.578497
wc1,1.7637762,11.524336
wc1,25.352991,-11.19825
wc1,8.264593,-3.3533554
wc1,25.55637,14.782772
wc1,-2.7851574,26.542557
wc1,19.911684,5.5444064
wc1,-10.527304,17.822178
wc1,-4.43932,10.832945
wc1,18.322077,15.830389
wc1,13.896047,3.2258255
wc1,6.3090816,-4.1290464
wc1,-23.318094,2.3314903
wc1,5.092678,-6.4094625
wc1,11.179902,8.946719
wc1,11.69669,-9.211155
wc1,-2.7526252,17.276386
wc1,16.965023,2.466617
wc1,-1.2447048,-8.020431
wc1,12.905326,-22.016142
wc1,24.051378,18.948694
wc1,14.72487,1.121714
wc1,-18.995369,11.6373205
wc1,-0.84634227,22.94093
wc1,8.744448,-24.013697
wc1,-2.119927,3.9969273
wc1,-18.201769,12.709798
wc1,2.090444,20.541283
wc1,-19.330143,7.996312
wc1,28.34902,11.730448
wc1,-15.259269,14.87837
wc1,12.151892,21.443327
wc1,-11.597263,16.083202
wc1,7.4234076,11.277041
wc1,7.8762684,24.425165
wc1,9.670648,19.031612
wc1,-3.3578863,17.522816
wc1,9.492233,4.9175963
wc1,10.971862,18.749365
wc1,22.533815,-17.322697
wc1,16.50388,-5.512595
wc1,13.709015,-0.39805692
wc1,-9.703789,13.677842
wc1,-1.3956083,4.698897
wc1,-8.513878,18.223713
wc1,-5.3294663,10.232988
wc1,12.298955,-24.606325
wc1,5.3419056,7.8809
wc1,2.783966,26.765345
wc1,-8.830246,20.616606
wc1,-24.771719,8.847691
wc1,7.68845,-1.0186038
wc1,2.2177784,15.964822
wc1,16.06223,-0.6587176
wc1,-6.288098,16.581238
wc1,-10.121624,-18.159971
wc1,4.72436,26.040804
wc1,18.116919,-9.743264
wc1,15.885978,7.717876
wc1,14.339407,-9.004019
wc1,3.5963964,24.374146
wc1,12.445824,10.773093
wc1,6.473499,-4.130234
wc1,4.5709505,9.956787
wc1,22.036715,18.162628
wc1,-3.8156939,-0.8921061
wc1,-14.187514,12.286987
wc1,4.565813,21.76567
wc1,9.65697,4.7338753
wc1,8.001742,20.02715
wc1,5.21988,1.5054797
wc1,21.467466,8.020512
wc1,-18.824738,9.364116
wc1,8.832023,6.3764277
wc1,-3.348103,13.852328
wc1,-3.818863,7.3181057
wc1,9.298282,3.9805322
wc1,26.386042,-4.892251
wc1,-9.800642,7.083473
wc1,1.4582345,22.696527
wc1,-0.6114597,23.520203
wc1,24.572432,21.179022
wc1,-0.08646144,26.53521
wc1,10.621183,23.053217
wc1,10.331274,-14.483514
wc1,5.886037,25.705523
wc1,-4.597603,9.338974
wc1,-10.144418,11.443563
wc1,23.78897,6.9725094
wc1,4.927075,6.309244
wc1,-14.901871,4.1000485
wc1,-29.232042,6.9451423
wc1,-10.673314,15.14418
wc1,-13.841966,14.359917
wc1,-25.22862,13.404297
wc1,4.4098296,-10.867863
wc1,-2.6175263,-14.3793545
wc1,-30.808275,0.10251319
wc1,-10.085061,4.3480535
wc1,11.483735,10.759248
wc1,-3.096879,-16.315245
wc1,8.516882,16.176325
wc1,10.889366,22.523771
wc1,9.719917,-8.312265
wc1,-5.449883,8.6395855
wc1,29.221054,4.051552
wc1,-3.0237286,-11.755056
wc1,5.904925,17.86798
wc1,-6.710129,5.5269117
wc1,-17.25731,10.892975
wc1,-15.26034,15.016025
wc1,-13.052405,14.269737
wc1,-25.192898,13.405092
wc1,-20.03134,11.778097
wc1,0.11467889,17.952385
wc1,-17.74553,-20.128136
wc1,22.820229,-9.177966
wc1,0.88622904,11.01607
wc1,-4.122209,5.8693647
wc1,3.3528028,7.450615
wc1,16.805286,18.748583
wc1,19.770096,-4.065397
wc1,-8.555024,19.31372
wc1,-13.58119,10.385897
wc1,1.3663445,18.628454
wc1,-13.105469,13.035387
wc1,-24.33796,-3.859818
wc1,-6.7159243,11.521046
wc1,14.7710285,9.611622
wc1,-15.312033,16.840483
wc1,-0.5412426,23.432001
wc1,-15.651032,9.9385805
wc1,-3.622408,28.500744
wc1,4.15357,2.011685
wc1,-4.146412,6.749121
wc1,23.195805,10.515055
wc1,-5.281195,11.941396
wc1,-15.088374,5.946889
wc1,-2.6309366,-23.154766
wc1,24.31138,13.182218
wc1,-1.3988538,0.62018055
wc1,20.765322,-15.330605
wc1,2.7019947,1.4713258
wc1,15.504216,2.6847572
wc1,-4.02888,11.114906
wc1,9.133497,15.640933
wc1,-1.1761602,-14.966148
wc1,-3.3969116,2.0389266
wc1,-12.824489,-23.641546
wc1,-19.721775,10.94104
wc1,6.4348264,-7.9310713
wc1,-25.146702,-3.1833973
wc1,-22.380161,12.001225
wc1,9.056505,17.403719
wc1,19.000397,-0.9789218
wc1,2.2179713,25.673744
wc1,-19.747925,15.906866
wc1,1.691185,-1.2738262
wc1,18.660706,-4.6332736
wc1,18.5917,8.344559
wc1,8.138994,3.2947524
wc1,5.3587723,12.705018
wc1,10.757577,5.2195735
wc1,17.446705,1.7978935
wc1,-0.72134584,23.28496
wc1,-10.248499,-9.530904
wc1,8.964618,-11.844791
wc1,3.6309974,24.19935
wc1,14.737519,19.347584
wc1,5.8033733,24.02112
wc1,-30.272373,3.8602176
wc1,1.1515998,-25.266687
wc1,-16.356497,12.27278
wc1,-6.9272065,-1.6029129
wc1,0.08476308,-17.957945
wc1,-10.16623,16.93194
wc1,4.948883,13.706272
wc1,23.674236,4.2703404
wc1,12.358311,-19.618145
wc1,-15.7926655,7.634373
wc1,19.024517,6.165176
wc1,-9.528526,23.04013
wc1,-26.909044,-10.489196
wc1,2.0702186,-4.8469753
wc1,-8.250053,4.26308
wc1,21.319372,-1.0699636
wc1,-0.31241813,16.07485
wc1,-8.132677,1.029501
wc1,14.317885,19.002851
wc1,14.646526,19.145294
wc1,19.708088,17.458591
wc1,29.341518,-0.3747729
wc1,-4.367695,-21.088282
wc1,-8.23231,11.952971
wc1,13.276296,-12.404983
wc1,9.518389,-4.6697607
wc1,4.9882693,28.997202
wc1,10.744219,22.46952
wc1,12.851994,-11.440196
wc1,-8.404896,17.716162
wc1,3.4465668,28.060987
wc1,0.3149857,5.2963233
wc1,16.354507,20.543707
wc1,7.451707,-13.188407
wc1,14.357762,11.353437
wc1,22.262974,-0.77688175
wc1,16.382044,-3.4057343
wc1,13.042864,17.173561
wc1,4.4121175,-11.020291
wc1,-2.1120062,-11.841532
wc1,-13.169407,-21.506405
wc1,8.577022,-24.355461
wc1,13.332243,24.347685
wc1,1.5304103,20.954554
wc1,3.2237477,12.076502
wc1,10.291371,8.303129
wc1,25.315489,-11.130137
wc2,27.190306,20.944693
wc2,27.759592,8.046885
wc2,19.607273,12.98667
wc2,-9.250659,-4.5598598
wc2,19.73486,8.021976
wc2,26.119272,1.3894455
wc2,-3.6496258,2.5031917
wc2,8.365719,4.879442
wc2,6.0654707,14.589689
wc2,13.84793,12.0192175
wc2,16.35669,20.640232
wc2,2.3312376,11.309547
wc2,14.500668,-9.088664
wc2,5.176433,8.970698
wc2,-1.03562,-4.7941833
wc2,-13.1555,-21.492296
wc2,21.011726,-8.972554
wc2,-13.073055,-15.901388
wc2,1.8272492,3.1727705
wc2,2.3589172,-13.121785
wc2,32.584637,1.5546696
wc2,20.530813,-14.489687
wc2,4.649065,9.969466
wc2,-2.1136425,15.5472765
wc2,0.4947978,-7.851151
wc2,22.786322,10.749991
wc2,-1.9229242,2.6688414
wc2,14.246453,-9.517324
wc2,-0.80885565,-25.93204
wc2,-13.104256,7.7266083
wc2,7.8804393,16.359148
wc2,18.857464,21.39214
wc2,0.41632065,-14.3599
wc2,16.579475,-3.479379
wc2,16.773144,10.120864
wc2,11.044179,13.988
wc2,10.683092,3.5398912
wc2,7.5570607,3.724244
wc2,11.174377,17.690212
wc2,6.4954643,-21.610851
wc2,-6.4548316,13.0786495
wc2,-7.5441294,5.4552503
wc2,-11.121154,3.9398534
wc2,2.7791862,10.300946
wc2,9.209278,9.30745
wc2,2.4446297,18.024353
wc2,4.017921,17.518074
wc2,19.093199,-12.4408045
wc2,-2.887707,19.945824
wc2,-14.284691,12.328158
wc2,3.4071474,16.555428
wc2,2.3367095,-22.025627
wc2,0.5095005,-14.466819
wc2,2.8031466,-11.531826
wc2,18.958513,17.336365
wc2,10.724056,-11.003329
wc2,7.2123632,5.49614
wc2,5.2129855,-12.789637
wc2,27.778236,8.095357
wc2,21.670237,22.931723
wc2,-4.919218,3.7662902
wc2,12.052557,4.1611724
wc2,-10.778595,2.9962037
wc2,13.247838,-0.17773318
wc2,-7.8598375,13.087234
wc2,-2.8513155,-4.4597626
wc2,0.7536456,-8.786837
wc2,26.05229,-2.3798826
wc2,16.166616,-22.13689
wc2,-5.5869327,24.870785
wc2,17.00966,-3.096248
wc2,3.9957387,-2.946532
wc2,-8.886101,13.403916
wc2,14.137819,0.88046485
wc2,-7.801992,9.971083
wc2,-7.774443,11.117901
wc2,-12.037781,19.063059
wc2,28.214605,-10.819333
wc2,20.087654,2.6267436
wc2,-9.561231,10.964289
wc2,27.760557,6.461464
wc2,24.028704,10.323806
wc2,10.94159,-5.045264
wc2,23.46467,10.319129
wc2,10.882521,20.305904
wc2,0.57684135,6.2957644
wc2,-1.4496503,-23.593964
wc2,18.505726,-5.036936
wc2,20.33599,12.77414
wc2,3.248306,14.18765
wc2,21.977922,0.5512075
wc2,-0.53266567,13.507641
wc2,-8.324708,4.857501
wc2,4.713091,2.60056
wc2,12.594449,11.787951
wc2,5.206104,2.6087487
wc2,18.471912,21.42256
wc2,-17.758192,21.673695
wc2,13.9742155,-5.704176
wc2,-5.516812,7.306448
wc2,-5.6950035,14.799976
wc2,12.684989,5.1386714
wc2,4.096809,5.1290607
wc2,7.1360564,0.3329932
wc2,24.915783,-3.6113021
wc2,12.705241,20.930807
wc2,-10.471353,-21.81485
wc2,15.571482,22.172438
wc2,17.954304,-6.5858583
wc2,6.4780917,2.4530137
wc2,-9.232318,15.965306
wc2,14.256055,-17.07076
wc2,4.1089845,-5.5993977
wc2,27.367487,-3.4690812
wc2,13.758642,15.768667
wc2,4.7600355,9.888833
wc2,23.052425,12.82202
wc2,-1.3603133,10.181954
wc2,15.656175,-19.507841
wc2,27.841288,-2.9066257
wc2,14.400014,6.3502297
wc2,29.327845,5.33071
wc2,0.7264073,-1.7028315
wc2,11.757928,7.4664803
wc2,-23.941462,7.684472
wc2,8.892842,6.3493857
wc2,-0.768435,-4.9675593
wc2,20.708017,4.5195484
wc2,-10.217262,13.139489
wc2,-4.6580954,7.462421
wc2,10.326864,-20.20173
wc2,-4.759834,7.580988
wc2,2.2756016,15.6388235
wc2,-0.39058867,4.667165
wc2,-6.2785897,27.88844
wc2,9.139165,21.94319
wc2,6.599432,1.4014231
wc2,-1.6177208,24.590849
wc2,6.416225,-11.204047
wc2,11.983755,12.623798
wc2,-1.816013,-19.494312
wc2,-6.1376185,22.108017
wc2,-4.797005,2.1271713
wc2,11.632246,22.978014
wc2,22.30638,-15.472698
wc2,11.642795,9.325729
wc2,-15.06672,8.671735
wc2,8.567533,4.0086336
wc2,16.233221,20.742031
wc2,-12.210073,-8.927362
wc2,11.8940735,3.1220584
wc2,-22.824484,16.648289
wc2,-15.896126,-14.710527
wc2,-26.378504,-2.0619702
wc2,-15.374105,5.250066
wc2,13.246196,-13.598374
wc2,3.133616,18.128647
wc2,-13.6066065,6.1130643
wc2,10.328885,-19.89275
wc2,2.5500321,-16.473732
wc2,-10.55525,17.907284
wc2,4.1861415,3.923784
wc2,9.285034,-6.470793
wc2,-20.122704,6.515767
wc2,19.272057,4.218748
wc2,-6.8088274,15.27135
wc2,21.803074,-7.502295
wc2,17.148045,3.5070467
wc2,-16.325693,6.295477
wc2,8.349816,-1.3218218
wc2,10.101756,-1.2733868
wc2,-14.666639,16.48687
wc2,-15.442858,-11.136667
wc2,13.416498,-5.407551
wc2,0.71230805,-8.889267
wc2,-1.6411083,12.111495
wc2,-0.66105145,2.9195814
wc2,8.82252,-9.45894
wc2,-1.4025173,17.319256
wc2,16.247507,0.5301841
wc2,10.717018,-11.0826235
wc2,2.118412,7.5212107
wc2,15.60598,12.756883
wc2,14.959773,-6.023921
wc2,-0.18344411,26.599072
wc2,2.6573377,-11.466459
wc2,-10.989238,26.016787
wc2,12.925068,14.44226
wc2,23.642084,15.755992
wc2,11.741878,-6.902694
wc2,0.5619697,-2.3061469
wc2,-4.9945564,19.399502
wc2,1.508046,8.635136
wc2,-0.033646338,6.5528526
wc2,-4.873325,24.80774
wc2,11.381247,14.431529
wc2,12.495083,26.111607
wc2,33.313927,5.623464
wc2,15.694027,13.280431
wc2,5.6251097,12.13421
wc2,12.3969145,6.790248
wc2,1.2182114,2.5729458
wc2,-10.480347,-13.743399
wc2,15.244591,-7.638229
wc2,9.215905,15.584837
wc2,19.106775,24.51259
wc2,-7.369287,-13.746636
wc2,3.0419548,18.262634
wc2,-25.204876,13.385988
wc2,-3.651602,22.701323
wc2,12.80455,5.620173
wc2,9.470934,-14.431258
wc2,18.912985,9.438708
wc2,11.201756,-0.8198759
wc2,17.452593,18.692606
wc2,27.254036,1.1081483
wc2,12.651501,12.658473
wc2,18.802742,-3.4540484
wc2,-5.077768,7.4061375
wc2,24.693216,6.233136
wc2,9.02015,6.473232
wc2,-5.0665135,19.431469
wc2,20.63309,9.067248
wc2,16.971685,9.104027
wc2,-1.0965625,-2.7290692
wc2,24.664324,-2.2190237
wc2,1.1359764,29.921444
wc2,4.237158,-18.517859
wc2,6.788403,-15.342381
wc2,9.359738,15.552713
wc2,-28.603672,-4.193003
wc2,12.777266,1.5522705
wc2,-0.5151031,-2.2840536
wc2,14.819152,9.716587
wc2,13.980303,-7.0830665
wc2,12.390949,26.993729
wc2,11.771068,3.03511
wc2,-11.76315,4.4724593
wc2,13.963346,5.376916
wc2,3.9666417,22.757467
wc2,9.992527,2.6692612
wc2,-5.748112,5.5603065
wc2,-7.404679,-6.90725
wc2,14.275139,-0.48753777
wc2,16.273827,9.385184
wc2,17.730017,1.1730884
wc2,14.113061,-12.292839
wc2,11.649252,-14.523394
wc2,6.3484974,-2.966417
wc2,-2.7432873,17.15934
wc2,8.020752,28.55402
wc2,5.021925,4.9360833
wc2,-2.8265228,16.879976
wc2,7.87923,14.727703
wc2,11.872674,-1.4701093
wc2,4.624938,21.81312
wc2,-12.316812,12.115085
wc2,0.429558,5.9873486
wc2,11.86002,-0.8220935
wc2,21.12695,16.794394
wc2,-7.600344,2.738737
wc2,-3.8270123,19.34389
wc2,17.531664,-13.022337
wc2,7.9411144,-3.733776
wc2,1.246085,11.263158
wc2,5.1530056,16.857662
wc2,25.648046,5.4952374
wc2,9.215832,-17.085161
wc2,-10.961003,6.7127247
wc2,14.015479,12.044244
wc2,19.998266,-2.5120342
wc2,3.895379,-12.464578
wc2,7.810575,20.10827
wc2,29.475931,14.344371
wc2,10.096748,-3.4101746
wc2,-8.807338,9.238758
wc2,-21.016203,9.60372
wc2,5.5132236,-3.9201775
wc2,12.718348,25.6438
wc2,1.5545163,9.048075
wc2,6.532428,13.991143
wc2,6.3045177,7.889361
wc2,9.374579,12.93052
wc2,14.085348,5.304222
wc2,-23.222595,14.3082
wc2,19.40023,-7.147746
wc2,16.05006,12.760717
wc2,9.51236,-5.370579
wc2,20.95833,13.696402
wc2,1.7073653,-1.1811192
wc2,25.962938,-6.4695115
wc2,28.237734,5.506726
wc2,4.8865833,0.30732408
wc2,12.8473015,17.130213
wc2,-2.0612757,-6.398284
wc2,-16.957642,-18.321371
wc2,-0.096094295,8.011312
wc2,-6.1783514,13.816886
wc2,-7.5140524,-0.18939292
wc2,2.0165613,4.3832717
wc2,11.179589,1.9387232
wc2,-3.628472,-3.8388953
wc2,10.473748,-0.17735487
wc2,-5.728289,-3.1830606
wc2,25.092947,2.372218
wc2,-4.6640635,13.841323
wc2,25.610003,14.780732
wc2,-10.405635,2.4996834
wc2,-10.894195,12.024944
wc2,-0.8813836,-7.6213803
wc2,-4.4779406,13.774111
wc2,22.056917,18.22179
wc2,31.063639,11.2968
wc2,-5.3962593,-23.121315
wc2,-2.82346,-18.447483
wc2,17.824203,-5.325058
wc2,8.829005,1.8818129
wc2,13.387266,6.2505236
wc2,0.40493184,3.7330215
wc2,15.36781,-7.1156616
wc2,14.753662,13.8233
wc2,6.86269,6.5806675
wc2,32.22835,1.6027086
wc2,19.895601,-2.477154
wc2,15.753672,26.919472
wc2,8.858791,20.460312
wc2,16.237358,-22.144007
wc2,13.487779,4.672323
wc2,22.19053,-3.1360812
wc2,-2.6348119,12.725315
wc2,10.286328,18.18992
wc2,6.889925,-6.805732
wc2,10.688869,-8.806424
wc2,14.942352,-13.198343
wc2,15.303809,17.254156
wc2,-0.53066504,1.6506531
wc2,12.474985,-1.3137221
wc2,17.358442,1.4464118
wc2,3.7585673,24.159588
wc2,11.76846,-16.686703
wc2,-1.16469,15.597685
wc2,19.826523,16.270416
wc2,24.914698,4.1724668
wc2,-3.5927348,0.75007826
wc2,-28.75771,-13.261762
wc2,-24.888702,-3.4880435
wc2,22.51089,13.067918
wc2,23.58655,7.4240313
wc2,7.2160563,22.022257
wc2,28.598545,-5.1180573
wc2,18.92884,11.973432
wc2,3.2793396,-19.730135
wc2,2.3140254,-6.174276
wc2,-3.5473359,15.980941
wc2,5.6342607,13.648159
wc2,21.696564,-11.173226
wc2,3.1835852,-19.783266
wc2,21.359085,10.401865
wc2,-5.1857505,-13.309214
wc2,15.958859,1.6279525
wc2,2.3634102,-20.697392
wc2,-5.4388885,-13.235192
wc2,-1.5251086,10.096759
wc2,6.63476,-1.4483627
wc2,22.716248,-9.057689
wc2,-5.093658,10.504903
wc2,10.342427,12.248464
wc2,-1.0237864,12.051059
wc2,11.888457,-5.7618423
wc2,-3.6930296,-10.482301
wc2,4.0902805,-4.7414203
wc2,-6.4854875,-2.543004
wc2,6.7960343,-7.010883
wc2,22.252111,19.782
wc2,14.851875,-2.3549783
wc2,3.5019255,-19.548674
wc2,-9.5038595,10.499641
wc2,11.397508,4.6660705
wc2,-8.420417,-18.22711
wc2,6.520738,16.33505
wc2,4.5063434,-10.883076
wc2,22.496534,1.4850091
wc2,16.823994,-17.478634
wc2,-1.8612623,-17.180742
wc2,-14.024656,5.7650065
wc2,6.675339,-12.901581
wc2,-4.661454,13.874013
wc2,-8.844528,14.447188
wc2,15.476406,-0.57939625
wc2,20.448378,6.4672074
wc2,-2.1990623,12.911089
wc2,12.73516,-7.7177176
wc2,19.342333,24.692053
wc2,12.420863,26.81438
wc2,22.026838,18.591318
wc2,11.083421,6.5082493
wc2,13.77027,24.581322
wc2,1.6167488,10.886071
wc2,13.638848,7.6161485
wc2,10.981951,-11.056366
wc2,-5.799181,1.3748614
wc2,6.3513217,1.2806194
wc2,3.1428835,13.449193
wc2,12.570957,5.7304335
wc2,-5.0209045,-2.5303035
wc2,30.866894,-4.9856057
wc2,8.634991,4.230595
wc2,-4.802181,-8.797368
wc2,10.88118,20.43696
wc2,-6.349084,-12.864452
wc2,-6.7937503,4.109718
wc2,24.165432,7.5423107
wc2,-4.8134856,-6.273629
wc2,-5.355367,2.851893
wc2,5.2362156,12.619527
wc2,2.8453686,26.69913
wc2,7.284624,11.639312
wc2,18.183226,0.23729147
wc2,2.4122343,17.949512
wc2,15.707569,27.017973
wc2,-11.241755,10.902625
wc2,27.599293,3.019007
wc2,-7.6164618,22.13786
wc2,5.2090807,-1.7537683
wc2,-4.7161465,-5.27168
wc2,26.185705,-4.4787617
wc2,-7.007829,18.042124
wc2,19.082996,-7.0635576
wc2,16.761026,16.623568
wc2,-2.9822135,3.491225
wc2,5.534392,13.84218
wc2,-3.9681263,-18.127956
wc2,-8.193417,-1.1973144
wc2,3.8832762,-10.812202
wc2,4.8709035,-5.2860084
wc2,17.752495,10.619521
wc2,-13.459643,22.084171
wc2,19.080288,24.506979
wc2,18.721306,4.7929335
wc2,13.217485,24.075031
wc2,15.602815,5.681146
wc2,20.655632,19.385874
wc2,7.9715433,2.2259557
wc2,-9.050329,3.8095264
wc2,17.499687,10.770853
wc2,14.263718,1.1513841
wc2,29.824574,5.910221
wc2,16.897194,-3.1347926
wc2,12.783544,-7.0604033
wc2,-3.5733645,8.415589
wc2,-16.071875,9.97808
wc2,10.577967,5.070016
wc2,25.0279,16.349674
wc2,0.95223266,-23.186636
wc2,4.4681396,10.045615
wc2,-4.401177,10.748312
wc2,-0.100951,13.370374
wc2,16.774496,9.197897
wc2,1.3657,11.148837
wc2,8.279316,-3.434292
wc2,10.890074,20.155678
wc2,8.708092,15.2076235
wc2,-1.8547667,-17.310871
wc2,6.0178847,0.6218544
wc2,10.004816,2.7386808
wc2,12.73179,11.1494665
wc2,9.995292,-21.51926
wc2,0.8503962,-15.090338
wc2,2.1665215,15.643421
wc2,26.119726,1.9302789
wc2,20.2204,7.020209
wc2,17.413486,6.8007665
wc2,-9.482207,7.0177207
wc2,-9.721508,22.929873
wc2,-11.090154,4.100557
wc2,-11.102182,4.9482045
wc2,27.986498,3.4478269
wc2,14.63377,14.303001
wc2,0.7835492,0.7398751
wc2,23.981327,15.36853
wc2,10.710703,22.385136
wc2,-1.235799,17.445797
wc2,-5.8089504,8.946084
wc2,-17.75951,21.672268
wc2,1.6145748,4.091926
wc2,9.730327,14.620739
wc2,10.426308,25.684511
wc2,17.465275,10.832711
wc2,3.2522886,0.8301943
wc2,13.460786,6.386002
wc2,11.721157,-4.216043
wc2,17.309872,14.67049
wc2,3.4646904,10.590095
wc2,2.882441,12.277277
wc2,-1.9644877,11.118211
wc2,15.055868,-11.165148
wc2,-9.471542,13.667151
wc2,-10.191707,20.001564
wc2,17.6634,-0.52499074
wc2,16.203766,-3.6082084
wc2,-13.699324,18.3965
wc2,7.346043,20.707907
wc2,18.27699,4.9576387
wc2,30.913548,-4.9978943
wc2,-3.4910715,9.758227
wc2,13.223642,17.588858
wc2,12.035866,17.407766
wc2,4.9049697,19.681175
wc2,-8.214163,-2.2582233
wc2,9.441022,0.4115825
wc2,26.35968,-13.610522
wc2,28.725857,6.0681005
wc2,-17.879345,16.44486
wc2,-0.5377869,-2.799149
wc2,31.368073,-7.351935
wc2,-1.548496,-23.433092
wc2,3.0497236,-3.3277345
wc2,4.131638,-17.900072
wc2,-3.366926,-4.763967
wc2,-11.434791,0.24435982
wc2,29.26821,-4.471426
wc2,28.546446,9.885434
wc2,26.004946,-4.4530654
wc2,-3.9153867,-17.002283
wc2,20.514172,-14.002694
wc2,12.14401,21.694874
wc2,-5.1914487,14.488464
wc2,-18.541555,6.7869287
wc2,9.493253,7.6642213
wc2,-18.707245,8.530331
wc2,15.275939,17.375792
wc2,17.432737,10.815805
wc2,1.0328412,-4.4479537
wc2,-2.1598012,-8.6308975
wc2,-2.8678503,-7.144446
wc2,6.337341,4.2704515
wc2,13.115735,5.6839695
wc2,6.6609273,12.310911
wc2,14.853211,9.664502
wc2,-3.7266946,19.622465
wc2,-4.2892303,-2.7013173
wc2,-4.833159,16.123196
wc2,-9.610675,-24.110533
wc2,23.934624,1.2047416
wc2,-19.331919,14.87594
wc2,10.614072,-1.2040272
wc2,24.081291,17.20134
wc2,3.9721506,3.376836
wc2,0.17594427,20.207613
wc2,13.3272,11.270779
wc2,-12.691313,11.625779
wc2,18.110397,21.717031
wc2,15.0538435,-0.7095881
wc2,5.8859944,21.30029
wc2,-1.2050626,18.668726
wc2,16.1384,5.935451
wc2,-0.5654878,-6.3940387
wc2,18.776619,-7.426352
wc2,9.7439995,10.426564
wc2,7.790444,13.54469
wc2,0.07645266,25.080004
wc2,6.5628495,-5.6830225
wc2,3.966452,14.902614
wc2,-29.169992,6.9498706
wc2,-16.72105,17.59355
wc2,15.146155,7.8506517
wc2,4.5715303,13.577267
wc2,24.077019,-13.605904
wc2,3.8625412,22.787735
wc2,3.0101018,-2.2989016
wc2,-9.005575,-10.260576
wc2,21.482954,-2.9218674
wc2,23.75768,6.49534
wc2,-15.42945,4.3650074
wc2,-11.312781,0.65065014
wc2,7.6161222,14.716907
wc2,7.9600635,6.2246094
wc2,11.302599,10.465188
wc2,-4.772207,-18.960117
wc2,8.885322,24.30642
wc2,-9.278197,10.015062
wc2,1.2266155,15.326813
wc2,31.187904,-1.9645995
wc2,-5.8976445,-16.751278
wc2,-3.8545668,16.203209
wc2,9.856752,-7.0139914
wc2,-12.512724,10.712432
wc2,-3.9944584,1.734545
wc2,25.123688,9.946398
wc2,13.256274,24.036156
wc2,8.138895,-8.393496
wc2,7.5846696,12.006608
wc2,7.0313444,11.32841
wc2,4.672875,-7.0296516
wc2,23.379812,7.6022515
wc2,1.7676784,25.01351
wc2,21.22934,5.3215656
wc2,9.062266,1.60055
wc2,10.390044,16.849258
wc2,19.080568,-1.9622062
wc2,-1.802943,1.114225
wc2,14.550472,-8.99409
wc2,23.2086,6.1915417
wc2,17.802307,-11.198833
wc2,10.207583,-20.981268
wc2,20.630749,6.309211
wc2,10.356813,8.284747
wc2,24.126993,13.236524
wc2,3.8002133,6.0302277
wc2,-9.575285,13.666398
wc2,28.019594,7.794705
wc2,18.850252,9.399507
wc2,2.1422257,20.429756
wc2,14.417896,-12.400852
wc2,-0.20768338,1.5279714
wc2,-21.518213,-19.676514
wc2,-28.439302,9.711167
wc2,-6.176246,14.786993
wc2,-1.0802007,-5.7991223
wc2,3.3236113,1.2305585
wc2,-27.40162,3.8916883
wc2,11.2042465,4.6037827
wc2,15.041432,-11.028325
wc2,24.128036,7.522295
wc2,-18.794258,9.0425005
wc2,20.437756,4.0182524
wc2,-0.92214185,-12.47907
wc2,-4.514794,9.182893
wc2,8.096731,14.777268
wc2,1.1324915,-0.21199627
wc2,12.178577,-6.22819
wc2,15.923598,-9.224011
wc2,0.15009768,-6.9873724
wc2,25.32826,4.1937137
wc2,2.749748,-8.616848
wc2,26.084846,-9.12981
wc2,10.011386,-21.42302
wc2,-1.4280789,18.399218
wc2,-15.172309,-17.833994
wc2,-1.8516238,2.3476825
wc2,-15.61875,13.832957
wc2,4.8121686,-24.528763
wc2,6.2084355,10.551282
wc2,25.700739,-1.4419535
wc2,5.1871786,10.911274
wc2,-6.9271483,6.827293
wc2,18.42112,-0.90488887
wc2,3.2899857,10.497457
wc2,13.041146,14.879684
